trans_date_trans_time,cc_num,merchant,category,amt,gender,street,city,state,zip,city_pop,job,dob,merch_lat,merch_long,is_fraud,predicted_is_fraud
2020-11-04 00:44:27,370612217861404,fraud_Sporer Inc,gas_transport,12.01,F,298 Kayla Lights,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",1985-05-25,40.598412,-73.863753,1,1
2020-11-04 01:25:47,371985236239474,"fraud_Johnston, Nikolaus and Maggio",grocery_net,14.0,M,0495 Baker Manors,Oriskany Falls,NY,13425,1970,"Programmer, multimedia",1949-06-09,42.737673,-75.78643199999999,1,1
2020-11-04 01:31:38,370612217861404,"fraud_Goldner, Kovacek and Abbott",grocery_pos,354.52,F,298 Kayla Lights,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",1985-05-25,39.471252,-74.785794,1,1
2020-11-04 01:56:18,2229378226512508,fraud_Rodriguez Group,gas_transport,8.74,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,44.450123,-90.636791,1,1
2020-11-04 02:36:00,370612217861404,fraud_Jacobi and Sons,shopping_pos,747.84,F,298 Kayla Lights,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",1985-05-25,39.612612,-74.635901,1,1
2020-11-04 22:16:20,2229378226512508,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,816.2,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,42.766011,-91.103893,1,1
2020-11-04 22:39:44,2450829271795901,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1111.46,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,16163,Hydrographic surveyor,1987-02-22,45.268418,-93.195059,0,1
2020-11-04 22:58:54,2229378226512508,fraud_Lemke-Gutmann,shopping_net,1042.48,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,43.187764,-91.224593,1,1
2020-11-04 23:26:24,2229378226512508,fraud_Kozey-Boehm,shopping_net,1090.29,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,44.03126,-90.764532,1,1
2020-11-04 23:36:09,2229378226512508,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,949.68,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,43.774875,-90.727092,1,1
2020-11-04 23:38:51,371985236239474,fraud_Spencer-Runolfsson,misc_pos,50.37,M,0495 Baker Manors,Oriskany Falls,NY,13425,1970,"Programmer, multimedia",1949-06-09,43.228994,-74.89981999999999,1,1
2020-11-05 00:19:37,370612217861404,fraud_Kuhic Inc,grocery_pos,329.17,F,298 Kayla Lights,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",1985-05-25,39.387983,-75.521919,1,1
2020-11-05 00:57:25,38859492057661,fraud_McDermott-Weimann,grocery_pos,276.62,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,42.079236,-112.961883,1,1
2020-11-05 03:30:34,370612217861404,fraud_Auer-West,shopping_net,962.8,F,298 Kayla Lights,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",1985-05-25,41.043482,-74.916847,1,1
2020-11-05 04:33:01,2229378226512508,fraud_Harber Inc,gas_transport,10.58,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,44.13922,-90.771421,1,1
2020-11-05 05:26:11,2229378226512508,fraud_Hackett-Lueilwitz,grocery_pos,316.34,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,42.696423,-90.933113,1,1
2020-11-05 11:49:41,38859492057661,fraud_Emard Inc,gas_transport,9.38,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,41.724405,-111.508607,1,1
2020-11-05 22:06:00,30491348102802,fraud_Nader-Heller,misc_net,807.62,M,8829 Steele Station,Dresden,KS,67635,169,"Librarian, public",1953-07-30,39.242203,-101.188528,1,1
2020-11-05 22:21:55,30491348102802,fraud_Mohr-Bayer,shopping_net,823.34,M,8829 Steele Station,Dresden,KS,67635,169,"Librarian, public",1953-07-30,39.108767,-100.582626,1,1
2020-11-05 22:25:33,38859492057661,fraud_Kuphal-Bartoletti,misc_net,718.19,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,42.490971,-112.759772,1,1
2020-11-05 23:26:28,573860193545,"fraud_Reichert, Huels and Hoppe",shopping_net,998.73,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,27020,Trade mark attorney,1986-07-23,41.567255,-87.776039,0,1
2020-11-05 23:42:51,2229378226512508,"fraud_Moore, Dibbert and Koepp",misc_net,833.6,M,949 Smith Parkway,Cazenovia,WI,53924,1360,Occupational hygienist,1984-11-06,42.549759,-91.253132,1,1
2020-11-05 23:55:12,30491348102802,fraud_Terry-Huel,shopping_net,988.75,M,8829 Steele Station,Dresden,KS,67635,169,"Librarian, public",1953-07-30,40.04203,-99.846143,1,1
2020-11-06 00:40:37,30491348102802,fraud_Kunze Inc,grocery_pos,314.07,M,8829 Steele Station,Dresden,KS,67635,169,"Librarian, public",1953-07-30,40.470395,-100.031409,1,1
2020-11-06 01:28:17,38859492057661,"fraud_Streich, Hansen and Veum",gas_transport,6.87,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,42.065971000000005,-113.202298,1,1
2020-11-06 03:19:26,38859492057661,fraud_Kunze Inc,grocery_pos,319.86,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,43.025469,-112.147995,1,1
2020-11-06 03:39:11,38859492057661,"fraud_Schultz, Simonis and Little",grocery_pos,308.77,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,41.475721,-111.446119,1,1
2020-11-06 19:09:40,38859492057661,fraud_Price Inc,shopping_net,1039.05,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,42.263597,-111.815526,1,1
2020-11-06 22:17:51,38859492057661,"fraud_Towne, Greenholt and Koepp",shopping_net,1009.4,M,594 White Dale Suite 530,Malad City,ID,83252,4154,Nature conservation officer,1962-01-19,43.157483,-111.417814,1,1
2020-11-06 22:29:06,30491348102802,fraud_Jewess LLC,shopping_pos,805.77,M,8829 Steele Station,Dresden,KS,67635,169,"Librarian, public",1953-07-30,39.876692,-101.029183,1,1
2020-11-06 22:52:25,4170689372027579,fraud_Gerlach Inc,shopping_net,958.83,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,116001,Media buyer,1993-05-10,35.956862,-98.406223,0,1
2020-11-06 23:42:18,30491348102802,fraud_Rempel Inc,shopping_net,1135.07,M,8829 Steele Station,Dresden,KS,67635,169,"Librarian, public",1953-07-30,40.185567,-99.583982,1,1
2020-11-07 23:19:33,630469040731,fraud_Volkman-Predovic,shopping_net,1098.94,F,7107 Henderson Station,Cascade Locks,OR,97014,1288,Barrister,1936-05-01,46.524104,-121.804767,1,1
2020-11-08 00:52:46,2475085306462014,"fraud_Schultz, Simonis and Little",grocery_pos,295.76,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,44.384542,-95.989061,1,1
2020-11-08 01:03:01,630469040731,fraud_Kutch and Sons,grocery_pos,326.03,F,7107 Henderson Station,Cascade Locks,OR,97014,1288,Barrister,1936-05-01,45.970483,-122.519803,1,1
2020-11-08 01:04:05,2475085306462014,fraud_Cartwright-Harris,grocery_pos,289.3,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,45.087537,-95.220372,1,1
2020-11-08 01:34:08,630469040731,fraud_McDermott-Weimann,grocery_pos,307.01,F,7107 Henderson Station,Cascade Locks,OR,97014,1288,Barrister,1936-05-01,44.96682,-121.143767,1,1
2020-11-08 03:35:48,2475085306462014,fraud_Bailey-Morar,grocery_pos,298.36,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,43.799675,-95.658571,1,1
2020-11-08 18:19:03,2475085306462014,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1015.01,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,43.522922,-95.657665,1,1
2020-11-08 18:22:08,2475085306462014,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,855.0,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,45.088596,-95.520364,1,1
2020-11-08 22:05:37,4169388510116,"fraud_Schmeler, Bashirian and Price",shopping_net,1104.78,F,6744 Jimmy Extensions,Port Gibson,NY,14537,207,Database administrator,1962-09-27,43.463203,-77.780079,1,1
2020-11-08 22:24:48,2475085306462014,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1027.83,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,45.002188,-94.409407,1,1
2020-11-08 23:27:03,2475085306462014,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,785.82,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,43.468867,-94.295944,1,1
2020-11-08 23:42:16,2475085306462014,fraud_Rempel Inc,shopping_net,965.58,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,44.768283,-95.633459,1,1
2020-11-09 00:05:51,4169388510116,fraud_Bins-Rice,gas_transport,19.83,F,6744 Jimmy Extensions,Port Gibson,NY,14537,207,Database administrator,1962-09-27,44.02402,-76.926858,1,1
2020-11-09 06:01:53,4169388510116,fraud_O'Keefe-Hudson,grocery_pos,307.37,F,6744 Jimmy Extensions,Port Gibson,NY,14537,207,Database administrator,1962-09-27,43.566439,-76.176632,1,1
2020-11-09 16:58:46,2475085306462014,"fraud_Schumm, Bauch and Ondricka",grocery_pos,299.68,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,44.259890000000006,-95.32295,1,1
2020-11-09 23:18:09,2475085306462014,fraud_Rau and Sons,grocery_pos,317.61,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,43.859618,-94.555931,1,1
2020-11-09 23:36:16,4169388510116,fraud_Schmitt Ltd,misc_net,762.14,F,6744 Jimmy Extensions,Port Gibson,NY,14537,207,Database administrator,1962-09-27,43.214295,-77.14636899999999,1,1
2020-11-09 23:39:37,3560336828629935,fraud_Hickle Group,shopping_pos,924.24,M,13613 Hammond Ferry,Clutier,IA,52217,590,"Embryologist, clinical",1953-03-30,41.105156,-93.100314,1,1
2020-11-09 23:58:53,2475085306462014,"fraud_Zboncak, Rowe and Murazik",shopping_net,986.97,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,1507,Land/geomatics surveyor,1993-10-12,44.903642,-95.785681,1,1
2020-11-10 00:59:09,4103158249977,fraud_Ledner-Pfannerstill,gas_transport,6.12,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,32.946791999999995,-101.999889,1,1
2020-11-10 01:29:28,3560336828629935,fraud_Brekke and Sons,gas_transport,20.75,M,13613 Hammond Ferry,Clutier,IA,52217,590,"Embryologist, clinical",1953-03-30,42.814065,-91.685795,1,1
2020-11-10 03:28:32,4103158249977,fraud_Friesen-D'Amore,gas_transport,7.95,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.601008,-102.476514,1,1
2020-11-10 22:03:26,4103158249977,"fraud_Mosciski, Gislason and Mertz",grocery_pos,284.07,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.965196,-100.631098,1,1
2020-11-10 22:04:09,3560336828629935,fraud_Boyer PLC,shopping_net,1013.2,M,13613 Hammond Ferry,Clutier,IA,52217,590,"Embryologist, clinical",1953-03-30,41.199018,-91.862748,1,1
2020-11-10 22:04:39,3560336828629935,fraud_Wolf Inc,grocery_pos,306.22,M,13613 Hammond Ferry,Clutier,IA,52217,590,"Embryologist, clinical",1953-03-30,41.150687,-93.258119,1,1
2020-11-10 22:37:46,4103158249977,fraud_Medhurst PLC,shopping_net,937.47,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,34.363187,-100.772046,1,1
2020-11-10 22:53:07,4103158249977,fraud_Padberg-Welch,grocery_pos,304.44,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.53392,-101.030609,1,1
2020-11-10 22:55:30,4103158249977,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1160.11,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,34.621382000000004,-100.550732,1,1
2020-11-10 23:13:51,4103158249977,fraud_Kihn Inc,shopping_pos,704.86,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.894833,-101.576969,1,1
2020-11-10 23:20:32,4103158249977,fraud_Rempel Inc,shopping_net,1084.29,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.139140000000005,-101.925095,1,1
2020-11-10 23:41:43,3568255211412877,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1078.61,M,707 Anthony Causeway,Leo,IN,46765,5341,Biomedical engineer,1994-11-24,40.288051,-85.240277,0,1
2020-11-11 22:31:53,4103158249977,"fraud_Kerluke, Kertzmann and Wiza",misc_net,741.13,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.972438000000004,-102.331619,1,1
2020-11-11 22:42:47,4103158249977,"fraud_Weimann, Kuhic and Beahan",shopping_pos,727.83,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,32.965222,-101.505162,1,1
2020-11-11 23:23:51,4103158249977,"fraud_Bernier, Volkman and Hoeger",misc_net,701.95,M,3512 Knight Center,Lorenzo,TX,79343,1571,Petroleum engineer,1982-06-27,33.705208,-100.840738,1,1
2020-11-12 03:12:05,3535808924394848,"fraud_Lockman, West and Runte",grocery_pos,316.91,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,39.547804,-89.639211,1,1
2020-11-12 12:34:03,30242921189660,fraud_Kuhic LLC,shopping_net,905.67,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,1958-04-06,44.673034,-83.79041099999999,1,1
2020-11-12 22:27:23,30242921189660,"fraud_Bernier, Volkman and Hoeger",misc_net,684.72,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,1958-04-06,45.802949,-85.301461,1,1
2020-11-12 22:39:40,30242921189660,fraud_Brown-Greenholt,entertainment,507.07,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,1958-04-06,46.215658000000005,-84.378157,1,1
2020-11-12 23:42:59,3535808924394848,fraud_Boyer PLC,shopping_net,1113.48,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,38.844694,-88.953632,1,1
2020-11-12 23:48:17,30242921189660,"fraud_Bernier, Volkman and Hoeger",misc_net,665.71,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,1958-04-06,45.065189,-84.683988,1,1
2020-11-13 00:48:05,3535808924394848,fraud_Bins-Rice,gas_transport,11.02,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,40.311117,-87.995756,1,1
2020-11-13 00:48:07,30242921189660,fraud_Kuhic Inc,grocery_pos,338.05,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,1958-04-06,45.839548,-83.91229,1,1
2020-11-13 01:50:15,3535808924394848,"fraud_Osinski, Ledner and Leuschke",grocery_pos,333.73,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,39.249456,-89.353877,1,1
2020-11-13 02:05:12,30487648872433,fraud_Luettgen PLC,gas_transport,20.25,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,38.820348,-86.19369,1,1
2020-11-13 02:48:17,30487648872433,fraud_Wolf Inc,grocery_pos,333.84,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,38.969785,-85.97324,1,1
2020-11-13 08:31:27,3535808924394848,fraud_Kuhic Inc,grocery_pos,298.86,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,40.05506,-89.646452,1,1
2020-11-13 22:14:44,3535808924394848,fraud_Fisher Inc,shopping_net,1096.43,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,39.657467,-88.13605,1,1
2020-11-13 22:16:05,30487648872433,"fraud_Streich, Dietrich and Barton",shopping_net,1070.36,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,38.150576,-85.721508,1,1
2020-11-13 22:27:41,30487648872433,fraud_Bashirian Group,shopping_net,1004.6,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,38.370982,-85.762132,1,1
2020-11-13 22:29:14,30487648872433,fraud_Howe Ltd,misc_pos,52.18,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,37.592704,-85.25116700000001,1,1
2020-11-13 23:05:40,30242921189660,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,835.04,M,3304 Hernandez Run,Afton,MI,49705,937,Technical brewer,1958-04-06,45.034341,-84.635812,1,1
2020-11-13 23:06:51,30487648872433,fraud_Kris-Weimann,misc_net,876.63,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,37.144762,-85.256488,1,1
2020-11-13 23:21:37,3535808924394848,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1033.84,M,4936 Michelle Points,Tower Hill,IL,62571,1532,Radio broadcast assistant,1980-01-09,39.512316,-87.990811,1,1
2020-11-14 01:44:32,30487648872433,fraud_McDermott-Weimann,grocery_pos,382.18,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,38.131973,-86.926826,1,1
2020-11-14 03:45:11,30487648872433,fraud_Cartwright-Harris,grocery_pos,312.27,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,37.130048,-87.12688100000001,1,1
2020-11-14 22:00:18,30487648872433,fraud_Kuhic Inc,grocery_pos,280.0,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,37.64114,-86.863674,1,1
2020-11-14 22:07:32,30487648872433,fraud_Murray-Smitham,grocery_pos,349.38,F,144 Martinez Curve,Central,IN,47110,350,Counsellor,1955-01-05,37.903138,-86.582598,1,1
2020-11-15 00:29:49,378006354724784,fraud_Lockman Ltd,grocery_pos,311.92,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,39.006783,-79.036502,1,1
2020-11-15 21:00:42,378006354724784,"fraud_Huel, Hammes and Witting",grocery_pos,294.02,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,37.764211,-77.80959,1,1
2020-11-15 23:38:43,378006354724784,fraud_Schmidt and Sons,shopping_net,916.14,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,39.350105,-78.527201,1,1
2020-11-16 00:15:30,378006354724784,fraud_Spinka Inc,grocery_net,12.05,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,38.611908,-78.429325,1,1
2020-11-16 02:00:14,378006354724784,fraud_Stracke-Lemke,grocery_pos,304.53,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,39.106353000000006,-77.712448,1,1
2020-11-16 02:00:17,378006354724784,"fraud_Lockman, West and Runte",grocery_pos,251.97,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,38.833682,-77.32585,1,1
2020-11-16 03:39:42,378006354724784,fraud_Kutch and Sons,grocery_pos,335.84,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,39.466724,-78.197505,1,1
2020-11-16 05:01:14,378006354724784,fraud_Heidenreich PLC,grocery_pos,269.38,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,38.071382,-78.690313,1,1
2020-11-16 22:33:57,378006354724784,fraud_Barrows PLC,shopping_pos,725.03,M,433 John Heights Apt. 849,Etlan,VA,22719,395,Senior tax professional/tax inspector,1982-01-07,39.068494,-79.249052,1,1
2020-11-16 23:40:10,4681601008538160,"fraud_O'Reilly, Mohr and Purdy",home,247.31,F,77663 Colleen Freeway,Moundsville,WV,26041,16183,Physiotherapist,1977-08-12,39.498906,-80.280429,0,1
2020-11-18 03:53:51,4066595222529,fraud_Kutch and Sons,grocery_pos,296.26,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,1931-03-07,38.071099,-82.621626,1,1
2020-11-18 03:59:03,4710792708725663,fraud_Huels-Nolan,gas_transport,12.62,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,41.362755,-85.347782,1,1
2020-11-18 22:02:23,3590736522064285,fraud_Terry Ltd,home,272.02,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,4074,"Scientist, audiological",1975-12-20,33.552538,-92.926855,0,1
2020-11-18 22:06:07,4710792708725663,fraud_Heathcote LLC,shopping_net,945.16,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,41.093506,-84.84890899999999,1,1
2020-11-18 22:15:19,4710792708725663,fraud_Jast Ltd,shopping_net,998.39,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,41.238119,-85.243372,1,1
2020-11-18 22:53:34,4066595222529,fraud_Flatley-Durgan,misc_net,986.16,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,1931-03-07,38.740308,-81.752299,1,1
2020-11-18 23:27:19,4066595222529,"fraud_Streich, Dietrich and Barton",shopping_net,1108.71,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,1931-03-07,37.020649,-82.85431899999999,1,1
2020-11-18 23:34:01,4066595222529,fraud_Schumm PLC,shopping_net,1187.73,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,1931-03-07,38.616655,-82.160448,1,1
2020-11-18 23:37:56,4066595222529,fraud_Mohr-Bayer,shopping_net,902.81,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,1931-03-07,37.426532,-81.923358,1,1
2020-11-19 01:10:32,4710792708725663,fraud_O'Keefe-Hudson,grocery_pos,309.39,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,40.955928,-85.627282,1,1
2020-11-19 01:58:49,4710792708725663,"fraud_Huel, Hammes and Witting",grocery_pos,303.35,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,41.502164,-84.413048,1,1
2020-11-19 02:13:20,6538441737335434,fraud_Goodwin-Nitzsche,grocery_pos,317.59,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,42.044567,-80.48099599999999,1,1
2020-11-19 02:14:23,4066595222529,"fraud_Huel, Hammes and Witting",grocery_pos,362.93,F,3423 Michael Canyon Suite 276,River,KY,41254,571,Quarry manager,1931-03-07,37.435699,-81.813763,1,1
2020-11-19 03:19:08,4710792708725663,fraud_Prohaska-Murray,gas_transport,7.84,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,40.486716,-86.246329,1,1
2020-11-19 05:24:13,4710792708725663,fraud_Huels-Hahn,gas_transport,9.36,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,40.279403,-84.722341,1,1
2020-11-19 05:46:09,6538441737335434,fraud_Parisian and Sons,gas_transport,7.86,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,40.991696000000005,-80.492104,1,1
2020-11-19 22:00:06,4710792708725663,"fraud_Roob, Conn and Tremblay",shopping_pos,743.45,M,954 Green Wall,Churubusco,IN,46723,7692,"Research officer, trade union",1986-12-13,40.366438,-86.213952,1,1
2020-11-19 22:48:43,6538441737335434,fraud_Stamm-Witting,shopping_net,1004.95,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,42.005098,-80.485252,1,1
2020-11-19 23:23:32,6538441737335434,fraud_Boyer-Reichert,shopping_net,821.89,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,40.7932,-80.433995,1,1
2020-11-19 23:31:04,6538441737335434,fraud_Miller-Harris,misc_net,875.38,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,40.917701,-80.014586,1,1
2020-11-19 23:51:22,6538441737335434,fraud_Flatley-Durgan,misc_net,747.9,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,41.420042,-79.652445,1,1
2020-11-20 00:19:57,6538441737335434,fraud_Rau and Sons,grocery_pos,283.65,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,41.122993,-79.556792,1,1
2020-11-20 02:21:13,6538441737335434,fraud_Bradtke PLC,grocery_pos,305.25,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,42.107312,-80.240278,1,1
2020-11-20 02:24:12,3582402971899057,fraud_Brekke and Sons,gas_transport,15.49,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,4161,Production manager,1957-06-12,47.978198,-117.265082,1,1
2020-11-20 02:48:05,30235268718158,fraud_Hackett-Lueilwitz,grocery_pos,317.57,M,8614 Reed Glen,West Harrison,NY,10604,11250,Lexicographer,1977-08-16,41.507816,-72.997129,1,1
2020-11-20 03:46:50,3582402971899057,"fraud_Stroman, Hudson and Erdman",gas_transport,5.53,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,4161,Production manager,1957-06-12,48.601017,-117.718227,1,1
2020-11-20 03:54:45,6538441737335434,fraud_Mraz-Herzog,gas_transport,11.34,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,40.717936,-80.983903,1,1
2020-11-20 03:57:59,30235268718158,fraud_Bradtke PLC,grocery_pos,290.52,M,8614 Reed Glen,West Harrison,NY,10604,11250,Lexicographer,1977-08-16,40.406648,-73.400131,1,1
2020-11-20 10:51:38,3582402971899057,fraud_Cummings LLC,gas_transport,8.77,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,4161,Production manager,1957-06-12,48.623951,-116.178892,1,1
2020-11-20 19:49:14,3582402971899057,"fraud_Bernier, Volkman and Hoeger",misc_net,1022.36,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,4161,Production manager,1957-06-12,48.485288,-116.089142,1,1
2020-11-20 22:08:58,6538441737335434,"fraud_Kihn, Abernathy and Douglas",shopping_net,1147.88,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,40.660857,-79.879354,1,1
2020-11-20 22:10:59,6538441737335434,"fraud_Altenwerth, Cartwright and Koss",shopping_net,919.1,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,40.86562,-79.909134,1,1
2020-11-20 22:15:08,6538441737335434,fraud_Volkman Ltd,misc_net,666.71,F,444 Robert Mews,Clarks Mills,PA,16114,606,Energy manager,1997-09-22,42.354109,-80.66788299999999,1,1
2020-11-20 22:18:38,3582402971899057,fraud_Barrows PLC,shopping_pos,964.94,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,4161,Production manager,1957-06-12,47.667726,-116.05418799999998,1,1
